what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.jst.j2ee,1.1.206.v200902052030,org.eclipse.jst.j2ee,1484284959364
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1484285007771
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1484285007989
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.smartEnter,1484285103883
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.save,1484285135910
activated,view,org.eclipse.ui.console,3.3.1.v20090128_r342,org.eclipse.ui.console.ConsoleView,1484285142352
activated,view,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.PackageExplorer,1484285312894
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1484285316997
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1484285326950
opened,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1484285327012
activated,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1484285327074
closed,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1484285329258
closed,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1484285330756
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1484285560154
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1484285560357
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1484285687295
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1484285691195
activated,view,org.eclipse.ui.console,3.3.1.v20090128_r342,org.eclipse.ui.console.ConsoleView,1484285693581
activated,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1484285713068
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.save,1484285805092
activated,view,org.eclipse.ui.console,3.3.1.v20090128_r342,org.eclipse.ui.console.ConsoleView,1484285809398
activated,view,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.PackageExplorer,1484285914746
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1484285918942
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1484285933622
opened,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1484285933684
